queryItem	queryIndex	stringId	ncbiTaxonId	taxonName	preferredName	annotation
HDAC9	484	9606.ENSP00000408617	9606	Homo sapiens	HDAC9	Histone deacetylase 9; Responsible for the deacetylation of lysine residues on the N-terminal part of the core histones (H2A, H2B, H3 and H4). Histone deacetylation gives a tag for epigenetic repression and plays an important role in transcriptional regulation, cell cycle progression and developmental events. Represses MEF2-dependent transcription; Belongs to the histone deacetylase family. HD type 2 subfamily.
EIF2B1	485	9606.ENSP00000416250	9606	Homo sapiens	EIF2B1	Translation initiation factor eIF-2B subunit alpha; Catalyzes the exchange of eukaryotic initiation factor 2- bound GDP for GTP.
MTMR4	486	9606.ENSP00000325285	9606	Homo sapiens	MTMR4	Myotubularin-related protein 4; Dephosphorylates proteins phosphorylated on Ser, Thr, and Tyr residues and low molecular weight phosphatase substrate para- nitrophenylphosphate. Phosphorylates phosphatidylinositol 3,4,5- trisphosphate (PIP3); Belongs to the protein-tyrosine phosphatase family. Non- receptor class myotubularin subfamily.
CSPG5	487	9606.ENSP00000373244	9606	Homo sapiens	CSPG5	Chondroitin sulfate proteoglycan 5; May function as a growth and differentiation factor involved in neuritogenesis. May induce ERBB3 activation.
BTBD3	488	9606.ENSP00000384545	9606	Homo sapiens	BTBD3	BTB/POZ domain-containing protein 3; Acts as a key regulator of dendritic field orientation during development of sensory cortex. Also directs dendrites toward active axon terminals when ectopically expressed (By similarity).
RPS6KC1	489	9606.ENSP00000355927	9606	Homo sapiens	RPS6KC1	Ribosomal protein S6 kinase delta-1; May be involved in transmitting sphingosine-1 phosphate (SPP)-mediated signaling into the cell. Plays a role in the recruitment of PRDX3 to early endosomes.
OMG	490	9606.ENSP00000247271	9606	Homo sapiens	OMG	Oligodendrocyte-myelin glycoprotein; Cell adhesion molecule contributing to the interactive process required for myelination in the central nervous system.
ANK3	491	9606.ENSP00000280772	9606	Homo sapiens	ANK3	Ankyrin-3; In skeletal muscle, required for costamere localization of DMD and betaDAG1 (By similarity). Membrane-cytoskeleton linker. May participate in the maintenance/targeting of ion channels and cell adhesion molecules at the nodes of Ranvier and axonal initial segments. Regulates KCNA1 channel activity in function of dietary Mg(2+) levels, and thereby contributes to the regulation of renal Mg(2+) reabsorption.
CSNK1G3	492	9606.ENSP00000353904	9606	Homo sapiens	CSNK1G3	Casein kinase I isoform gamma-3; Serine/threonine-protein kinase. Casein kinases are operationally defined by their preferential utilization of acidic proteins such as caseins as substrates. It can phosphorylate a large number of proteins. Participates in Wnt signaling. Regulates fast synaptic transmission mediated by glutamate (By similarity).
CCNT2	493	9606.ENSP00000264157	9606	Homo sapiens	CCNT2	Cyclin-T2; Regulatory subunit of the cyclin-dependent kinase pair (CDK9/cyclin T) complex, also called positive transcription elongation factor B (P-TEFB), which is proposed to facilitate the transition from abortive to production elongation by phosphorylating the CTD (carboxy- terminal domain) of the large subunit of RNA polymerase II (RNAP II). The activity of this complex is regulated by binding with 7SK snRNA. Plays a role during muscle differentiation; P-TEFB complex interacts with MYOD1; this tripartite complex promotes the transcriptional activity of MYOD1 through its CDK9-media [...] 
DGCR2	494	9606.ENSP00000263196	9606	Homo sapiens	DGCR2	Integral membrane protein DGCR2/IDD; Putative adhesion receptor, that could be involved in cell- cell or cell-matrix interactions required for normal cell differentiation and migration.
STK39	495	9606.ENSP00000348278	9606	Homo sapiens	STK39	STE20/SPS1-related proline-alanine-rich protein kinase; May act as a mediator of stress-activated signals. Mediates the inhibition of SLC4A4, SLC26A6 as well as CFTR activities by the WNK scaffolds, probably through phosphorylation. Phosphorylates RELT. Belongs to the protein kinase superfamily. STE Ser/Thr protein kinase family. STE20 subfamily.
ZMYM4	496	9606.ENSP00000322915	9606	Homo sapiens	ZMYM4	Zinc finger MYM-type protein 4; Plays a role in the regulation of cell morphology and cytoskeletal organization.
SH3KBP1	497	9606.ENSP00000380921	9606	Homo sapiens	SH3KBP1	SH3 domain-containing kinase-binding protein 1; Adapter protein involved in regulating diverse signal transduction pathways. Involved in the regulation of endocytosis and lysosomal degradation of ligand-induced receptor tyrosine kinases, including EGFR and MET/hepatocyte growth factor receptor, through an association with CBL and endophilins. The association with CBL, and thus the receptor internalization, may be inhibited by an interaction with PDCD6IP and/or SPRY2. Involved in regulation of ligand-dependent endocytosis of the IgE receptor. Attenuates phosphatidylinositol 3- kinase ac [...] 
SEL1L	498	9606.ENSP00000337053	9606	Homo sapiens	SEL1L	Protein sel-1 homolog 1; Plays a role in the endoplasmic reticulum quality control (ERQC) system also called ER-associated degradation (ERAD) involved in ubiquitin-dependent degradation of misfolded endoplasmic reticulum proteins. Enhances SYVN1 stability. Plays a role in LPL maturation and secretion. Required for normal differentiation of the pancreas epithelium, and for normal exocrine function and survival of pancreatic cells. May play a role in Notch signaling.
RAP2A	499	9606.ENSP00000245304	9606	Homo sapiens	RAP2A	Ras-related protein Rap-2a; Small GTP-binding protein which cycles between a GDP-bound inactive and a GTP-bound active form. In its active form interacts with and regulates several effectors including MAP4K4, MINK1 and TNIK. Part of a signaling complex composed of NEDD4, RAP2A and TNIK which regulates neuronal dendrite extension and arborization during development. More generally, it is part of several signaling cascades and may regulate cytoskeletal rearrangements, cell migration, cell adhesion and cell spreading. Belongs to the small GTPase superfamily. Ras family.
TRO	500	9606.ENSP00000173898	9606	Homo sapiens	TRO	Trophinin; Could be involved with bystin and tastin in a cell adhesion molecule complex that mediates an initial attachment of the blastocyst to uterine epithelial cells at the time of the embryo implantation. Directly responsible for homophilic cell adhesion.
ME2	501	9606.ENSP00000321070	9606	Homo sapiens	ME2	NAD-dependent malic enzyme, mitochondrial; Malic enzyme 2; Belongs to the malic enzymes family.
PDE2A	502	9606.ENSP00000334910	9606	Homo sapiens	PDE2A	cGMP-dependent 3',5'-cyclic phosphodiesterase; Cyclic nucleotide phosphodiesterase with a dual-specificity for the second messengers cAMP and cGMP, which are key regulators of many important physiological processes. Plays an important role in growth and invasion of malignant melanoma cells (e.g. pseudomyxoma peritonei (PMP) cell line).
EPB41L1	503	9606.ENSP00000337168	9606	Homo sapiens	EPB41L1	Band 4.1-like protein 1; May function to confer stability and plasticity to neuronal membrane via multiple interactions, including the spectrin-actin-based cytoskeleton, integral membrane channels and membrane-associated guanylate kinases.
TSPOAP1	504	9606.ENSP00000345824	9606	Homo sapiens	TSPOAP1	Peripheral-type benzodiazepine receptor-associated protein 1; TSPO associated protein 1; Belongs to the RIMBP family.
USO1	505	9606.ENSP00000264904	9606	Homo sapiens	USO1	General vesicular transport factor p115; General vesicular transport factor required for intercisternal transport in the Golgi stack; it is required for transcytotic fusion and/or subsequent binding of the vesicles to the target membrane. May well act as a vesicular anchor by interacting with the target membrane and holding the vesicular and target membranes in proximity.
SPOCK1	506	9606.ENSP00000378401	9606	Homo sapiens	SPOCK1	Testican-1; May play a role in cell-cell and cell-matrix interactions. May contribute to various neuronal mechanisms in the central nervous system.
DGKA	507	9606.ENSP00000377703	9606	Homo sapiens	DGKA	Diacylglycerol kinase alpha; Upon cell stimulation converts the second messenger diacylglycerol into phosphatidate, initiating the resynthesis of phosphatidylinositols and attenuating protein kinase C activity.
KLHDC2	508	9606.ENSP00000298307	9606	Homo sapiens	KLHDC2	Kelch domain-containing protein 2; Represses CREB3-mediated transcription by interfering with CREB3-DNA binding.
ACTR3	509	9606.ENSP00000263238	9606	Homo sapiens	ACTR3	Actin-related protein 3; ATP-binding component of the Arp2/3 complex, a multiprotein complex that mediates actin polymerization upon stimulation by nucleation-promoting factor (NPF). The Arp2/3 complex mediates the formation of branched actin networks in the cytoplasm, providing the force for cell motility. Seems to contact the pointed end of the daughter actin filament. In addition to its role in the cytoplasmic cytoskeleton, the Arp2/3 complex also promotes actin polymerization in the nucleus, thereby regulating gene transcription and repair of damaged DNA. The Arp2/3 complex promote [...] 
ATP5ME	510	9606.ENSP00000306003	9606	Homo sapiens	ATP5ME	ATP synthase subunit e, mitochondrial, N-terminally processed; Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rota [...] 
TADA2A	511	9606.ENSP00000481091	9606	Homo sapiens	TADA2A	Transcriptional adapter 2-alpha; Component of the ATAC complex, a complex with histone acetyltransferase activity on histones H3 and H4. Required for the function of some acidic activation domains, which activate transcription from a distant site (By similarity). Binds double- stranded DNA. Binds dinucleosomes, probably at the linker region between neighboring nucleosomes. Plays a role in chromatin remodeling. May promote TP53/p53 'Lys-321' acetylation, leading to reduced TP53 stability and transcriptional activity. May also promote XRCC6 acetylation thus facilitating cell apoptosis in [...] 
TOGARAM1	512	9606.ENSP00000354917	9606	Homo sapiens	TOGARAM1	TOG array regulator of axonemal microtubules protein 1; Required for normal structure and function of primary cilia. Plays a role in the organization of axoneme microtubule bundles in primary cilia (By similarity). Interacts with microtubules and promotes microtubule polymerization via its HEAT repeat domains, especially those in TOG region 2 and 4 (By similarity). Belongs to the Crescerin family.
SNAPC3	513	9606.ENSP00000370200	9606	Homo sapiens	SNAPC3	snRNA-activating protein complex subunit 3; Part of the SNAPc complex required for the transcription of both RNA polymerase II and III small-nuclear RNA genes. Binds to the proximal sequence element (PSE), a non-TATA-box basal promoter element common to these 2 types of genes. Recruits TBP and BRF2 to the U6 snRNA TATA box; Belongs to the SNAPC3/SRD2 family.
ERO1A	514	9606.ENSP00000379042	9606	Homo sapiens	ERO1A	ERO1-like protein alpha; Oxidoreductase involved in disulfide bond formation in the endoplasmic reticulum. Efficiently reoxidizes P4HB/PDI, the enzyme catalyzing protein disulfide formation, in order to allow P4HB to sustain additional rounds of disulfide formation. Following P4HB reoxidation, passes its electrons to molecular oxygen via FAD, leading to the production of reactive oxygen species (ROS) in the cell. Required for the proper folding of immunoglobulins. Involved in the release of the unfolded cholera toxin from reduced P4HB/PDI in case of infection by V.cholerae, thereby pla [...] 
PPP1R12A	515	9606.ENSP00000389168	9606	Homo sapiens	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A; Key regulator of protein phosphatase 1C (PPP1C). Mediates binding to myosin. As part of the PPP1C complex, involved in dephosphorylation of PLK1. Capable of inhibiting HIF1AN-dependent suppression of HIF1A activity.
